time,price,number
Jan 20 2020 21 0,67.603,5
Jan 20 2020 22 0,67.902,2
Jan 20 2020 23 0,64.722,4
Jan 21 2020 00 0,67.828,1
Jan 21 2020 01 0,62.521,1
Jan 21 2020 02 0,64.214,1
Jan 21 2020 03 0,58.878,1
Jan 21 2020 04 0,66.8,1
Jan 21 2020 05 0,67.005,1
Jan 21 2020 06 0,67.899,2
Jan 21 2020 07 0,67.929,3
Jan 21 2020 08 0,65.302,3
Jan 21 2020 09 0,64.53,2
Jan 21 2020 10 0,66.26,2
Jan 21 2020 11 0,66.047,4
Jan 21 2020 12 0,66.451,6
Jan 21 2020 13 0,65.955,3
Jan 21 2020 14 0,66.438,3
Jan 21 2020 15 0,66.21,6
Jan 21 2020 16 0,69.2,2
Jan 21 2020 17 0,69.228,12
Jan 21 2020 18 0,68.17,3
Jan 21 2020 19 0,65.302,3
Jan 21 2020 20 0,67.575,6
Jan 21 2020 21 0,63.015,4
Jan 21 2020 22 0,67.535,5
Jan 21 2020 23 0,66.605,1
Jan 22 2020 00 0,67.548,1
Jan 22 2020 01 0,64.111,2
Jan 22 2020 02 0,68.877,1
Jan 22 2020 04 0,66.628,1
Jan 22 2020 05 0,66.233,1
Jan 22 2020 06 0,63.99,1
Jan 22 2020 07 0,66.962,1
Jan 22 2020 08 0,62.499,3
Jan 22 2020 10 0,66.86,1
Jan 22 2020 11 0,67.532,7
Jan 22 2020 12 0,68.747,1
Jan 22 2020 13 0,69.215,2
Jan 22 2020 14 0,67.34,3
Jan 22 2020 15 0,66.91,2
Jan 22 2020 16 0,68.582,2
Jan 22 2020 17 0,68.508,6
Jan 22 2020 18 0,66.56,4
Jan 22 2020 19 0,65.998,4
Jan 22 2020 20 0,66.736,3
Jan 22 2020 21 0,65.445,2
Jan 22 2020 22 0,66.404,5
Jan 22 2020 23 0,66.663,1
Jan 23 2020 00 0,66.616,1
Jan 23 2020 02 0,69.242,2
Jan 23 2020 03 0,66.753,1
Jan 23 2020 04 0,66.49,1
Jan 23 2020 06 0,67.723,1
Jan 23 2020 07 0,66.055,1
Jan 23 2020 08 0,65.974,1
Jan 23 2020 09 0,68.887,1
Jan 23 2020 10 0,66.955,3
Jan 23 2020 11 0,65.619,2
Jan 23 2020 12 0,67.198,6
Jan 23 2020 13 0,66.233,5
Jan 23 2020 15 0,64.145,2
Jan 23 2020 16 0,64.922,6
Jan 23 2020 17 0,65.313,6
Jan 23 2020 18 0,65.837,5
Jan 23 2020 19 0,64.207,6
Jan 23 2020 20 0,64.188,4
Jan 23 2020 21 0,63.737,6
Jan 23 2020 22 0,63.098,4
Jan 23 2020 23 0,60.311,1
Jan 24 2020 00 0,64.332,1
Jan 24 2020 01 0,62.464,2
Jan 24 2020 02 0,63.841,1
Jan 24 2020 03 0,63.96,2
Jan 24 2020 04 0,63.155,3
Jan 24 2020 05 0,64.451,2
Jan 24 2020 06 0,59.339,1
Jan 24 2020 07 0,63.301,1
Jan 24 2020 08 0,65.886,2
Jan 24 2020 09 0,68.43,1
Jan 24 2020 10 0,63.339,3
Jan 24 2020 11 0,69.877,1
Jan 24 2020 12 0,64.003,5
Jan 24 2020 13 0,67.049,6
Jan 24 2020 14 0,64.146,9
Jan 24 2020 15 0,64.804,9
Jan 24 2020 16 0,67.773,6
Jan 24 2020 17 0,64.804,7
Jan 24 2020 18 0,64.001,6
Jan 24 2020 19 0,64.026,7
Jan 24 2020 20 0,63.114,3
Jan 24 2020 21 0,63.213,4
Jan 24 2020 22 0,63.888,6
Jan 24 2020 23 0,66.692,2
Jan 25 2020 00 0,63.819,4
Jan 25 2020 01 0,66.692,1
Jan 25 2020 02 0,55.578,2
Jan 25 2020 04 0,64.637,1
Jan 25 2020 05 0,64.853,2
Jan 25 2020 07 0,63.574,4
Jan 25 2020 08 0,64.852,3
Jan 25 2020 09 0,63.511,8
Jan 25 2020 10 0,64.41,4
Jan 25 2020 11 0,64.948,6
Jan 25 2020 12 0,65.056,4
Jan 25 2020 13 0,64.975,3
Jan 25 2020 14 0,63.28,7
Jan 25 2020 15 0,64.307,8
Jan 25 2020 16 0,64.215,6
Jan 25 2020 17 0,64.769,7
Jan 25 2020 18 0,63.633,5
Jan 25 2020 19 0,64.367,4
Jan 25 2020 20 0,61.533,1
Jan 25 2020 21 0,62.69,2
Jan 25 2020 22 0,64.768,2
Jan 25 2020 23 0,63.661,2
Jan 26 2020 00 0,61.719,2
Jan 26 2020 02 0,62.535,1
Jan 26 2020 05 0,64.161,2
Jan 26 2020 06 0,62.622,2
Jan 26 2020 08 0,63.9,3
Jan 26 2020 09 0,63.845,4
Jan 26 2020 10 0,63.28,2
Jan 26 2020 11 0,61.896,4
Jan 26 2020 12 0,62.066,7
Jan 26 2020 13 0,60.428,3
Jan 26 2020 14 0,61.465,6
Jan 26 2020 15 0,61.315,4
Jan 26 2020 16 0,65.206,2
Jan 26 2020 17 0,63.317,4
Jan 26 2020 18 0,60.957,4
Jan 26 2020 19 0,61.295,7
Jan 26 2020 20 0,63.203,6
Jan 26 2020 21 0,63.507,3
Jan 26 2020 22 0,60.437,1
Jan 26 2020 23 0,62.066,1
Jan 27 2020 00 0,51.955,1
Jan 27 2020 01 0,61.834,1
Jan 27 2020 02 0,61.008,1
Jan 27 2020 03 0,60.795,2
Jan 27 2020 04 0,60.315,1
Jan 27 2020 05 0,51.955,1
Jan 27 2020 06 0,60.003,1
Jan 27 2020 08 0,60.469,1
Jan 27 2020 09 0,61.639,2
Jan 27 2020 10 0,61.106,7
Jan 27 2020 11 0,62.828,6
Jan 27 2020 12 0,64.331,1
Jan 27 2020 13 0,60.505,6
Jan 27 2020 14 0,56.654,2
Jan 27 2020 15 0,62.58,8
Jan 27 2020 16 0,60.398,4
Jan 27 2020 17 0,62.066,3
Jan 27 2020 18 0,61.764,4
Jan 27 2020 19 0,61.355,7
Jan 27 2020 20 0,61.362,3
Jan 27 2020 21 0,63.608,3
Jan 27 2020 22 0,61.745,3
Jan 28 2020 00 0,60.403,5
Jan 28 2020 02 0,61.921,1
Jan 28 2020 04 0,60.625,1
Jan 28 2020 05 0,62.893,1
Jan 28 2020 06 0,63.402,1
Jan 28 2020 07 0,64.819,1
Jan 28 2020 08 0,60.93,2
Jan 28 2020 09 0,60.635,2
Jan 28 2020 11 0,60.126,7
Jan 28 2020 12 0,63.407,2
Jan 28 2020 13 0,57.902,1
Jan 28 2020 14 0,64.541,5
Jan 28 2020 15 0,61.076,1
Jan 28 2020 16 0,64.752,5
Jan 28 2020 17 0,62.158,4
Jan 28 2020 18 0,61.153,7
Jan 28 2020 19 0,65.242,8
Jan 28 2020 20 0,61.081,3
Jan 28 2020 21 0,57.58,1
Jan 28 2020 22 0,62.646,2
Jan 28 2020 23 0,61.454,1
Jan 29 2020 00 0,64.722,2
Jan 29 2020 02 0,64.872,2
Jan 29 2020 03 0,68.278,1
Jan 29 2020 05 0,65.055,1
Jan 29 2020 07 0,68.58,1
Jan 29 2020 08 0,60.104,2
Jan 29 2020 09 0,59.756,2
Jan 29 2020 12 0,61.621,3
Jan 29 2020 13 0,62.619,6
Jan 29 2020 14 0,62.964,5
Jan 29 2020 15 0,63.633,5
Jan 29 2020 16 0,63.213,3
Jan 29 2020 17 0,64.626,5
Jan 29 2020 18 0,63.156,9
Jan 29 2020 19 0,66.557,4
Jan 29 2020 20 0,63.835,3
Jan 29 2020 21 0,65.499,7
Jan 29 2020 22 0,61.32,3
Jan 29 2020 23 0,68.156,2
Jan 30 2020 00 0,61.277,7
Jan 30 2020 02 0,68.454,1
Jan 30 2020 04 0,61.745,1
Jan 30 2020 05 0,66.463,1
Jan 30 2020 06 0,66.912,5
Jan 30 2020 08 0,66.36,3
Jan 30 2020 10 0,61.336,3
Jan 30 2020 11 0,66.989,3
Jan 30 2020 12 0,74.256,2
Jan 30 2020 13 0,64.012,5
Jan 30 2020 14 0,63.977,6
Jan 30 2020 15 0,63.837,8
Jan 30 2020 16 0,64.217,4
Jan 30 2020 19 0,63.12,9
Jan 30 2020 20 0,63.404,8
Jan 30 2020 21 0,68.9,3
Jan 30 2020 22 0,60.682,3
Jan 30 2020 23 0,63.942,1
Jan 31 2020 02 0,67.758,1
Jan 31 2020 03 0,67.759,1
Jan 31 2020 06 0,63.254,2
Jan 31 2020 07 0,63.325,1
Jan 31 2020 08 0,64.134,2
Jan 31 2020 09 0,64.612,1
Jan 31 2020 10 0,66.09,6
Jan 31 2020 11 0,64.809,4
Jan 31 2020 12 0,64.751,5
Jan 31 2020 13 0,65.2,2
Jan 31 2020 14 0,64.751,5
Jan 31 2020 15 0,64.751,6
Jan 31 2020 16 0,63.239,7
Jan 31 2020 17 0,65.513,6
Jan 31 2020 18 0,66.133,6
Jan 31 2020 19 0,63.442,7
Jan 31 2020 20 0,63.538,3
Jan 31 2020 21 0,64.694,6
Jan 31 2020 22 0,63.382,2
Jan 31 2020 23 0,62.964,3
Feb 01 2020 00 0,61.91,3
Feb 01 2020 02 0,69.194,2
Feb 01 2020 04 0,62.964,1
Feb 01 2020 06 0,63.079,2
Feb 01 2020 07 0,64.331,3
Feb 01 2020 08 0,63.246,2
Feb 01 2020 09 0,63.129,6
Feb 01 2020 10 0,61.911,1
Feb 01 2020 11 0,64.151,8
Feb 01 2020 12 0,63.982,7
Feb 01 2020 13 0,64.388,3
Feb 01 2020 14 0,64.363,6
Feb 01 2020 15 0,64.572,9
Feb 01 2020 16 0,63.865,3
Feb 01 2020 17 0,66.428,5
Feb 01 2020 18 0,66.492,8
Feb 01 2020 19 0,65.294,2
Feb 01 2020 20 0,64.277,6
Feb 01 2020 21 0,64.958,3
Feb 01 2020 22 0,65.731,3
Feb 01 2020 23 0,65.451,6
Feb 02 2020 00 0,64.06,3
Feb 02 2020 01 0,64.047,4
Feb 02 2020 02 0,66.554,1
Feb 02 2020 04 0,65.624,2
Feb 02 2020 05 0,63.912,3
Feb 02 2020 06 0,66.54,2
Feb 02 2020 08 0,63.073,2
Feb 02 2020 09 0,63.58,2
Feb 02 2020 10 0,64.162,4
Feb 02 2020 11 0,64.602,2
Feb 02 2020 12 0,64.224,5
Feb 02 2020 13 0,67.444,7
Feb 02 2020 14 0,64.931,5
Feb 02 2020 15 0,68.167,4
Feb 02 2020 16 0,64.594,4
Feb 02 2020 17 0,65.73,5
Feb 02 2020 18 0,67.211,7
Feb 02 2020 19 0,65.851,7
Feb 02 2020 20 0,64.331,3
Feb 02 2020 21 0,65.967,4
Feb 02 2020 22 0,65.914,2
Feb 02 2020 23 0,65.812,3
Feb 03 2020 01 0,68.494,1
Feb 03 2020 02 0,63.463,1
Feb 03 2020 03 0,63.529,1
Feb 03 2020 04 0,63.448,4
Feb 03 2020 07 0,66.495,1
Feb 03 2020 08 0,60.77,1
Feb 03 2020 09 0,61.053,4
Feb 03 2020 11 0,63.511,5
Feb 03 2020 12 0,62.691,2
Feb 03 2020 13 0,63.066,6
Feb 03 2020 14 0,64.228,2
Feb 03 2020 15 0,64.401,4
Feb 03 2020 17 0,61.911,4
Feb 03 2020 18 0,67.029,5
Feb 03 2020 19 0,66.812,3
Feb 03 2020 20 0,62.115,6
Feb 03 2020 21 0,64.039,2
Feb 03 2020 22 0,63.836,2
Feb 03 2020 23 0,61.651,3
Feb 04 2020 01 0,76.924,1
Feb 04 2020 02 0,66.613,1
Feb 04 2020 03 0,54.472,1
Feb 04 2020 05 0,63.996,1
Feb 04 2020 07 0,64.332,1
Feb 04 2020 08 0,64.026,1
Feb 04 2020 09 0,64.579,4
Feb 04 2020 10 0,66.22,1
Feb 04 2020 11 0,66.16,5
Feb 04 2020 12 0,65.145,4
Feb 04 2020 13 0,64.844,2
Feb 04 2020 14 0,66.296,5
Feb 04 2020 15 0,67.324,9
Feb 04 2020 16 0,65.636,9
Feb 04 2020 17 0,67.064,5
Feb 04 2020 18 0,69.857,4
Feb 04 2020 19 0,67.46,3
Feb 04 2020 20 0,67.324,5
Feb 04 2020 21 0,67.23,2
Feb 04 2020 22 0,69.372,2
Feb 04 2020 23 0,65.596,2
Feb 05 2020 00 0,66.924,4
Feb 05 2020 01 0,66.972,2
Feb 05 2020 02 0,62.724,1
Feb 05 2020 03 0,67.324,4
Feb 05 2020 04 0,56.636,4
Feb 05 2020 06 0,68.301,3
Feb 05 2020 07 0,64.858,2
Feb 05 2020 08 0,67.713,1
Feb 05 2020 09 0,64.273,2
Feb 05 2020 10 0,64.983,3
Feb 05 2020 11 0,65.411,7
Feb 05 2020 13 0,66.476,3
Feb 05 2020 14 0,66.569,6
Feb 05 2020 15 0,67.341,7
Feb 05 2020 16 0,67.331,5
Feb 05 2020 17 0,66.875,3
Feb 05 2020 18 0,66.657,3
Feb 05 2020 19 0,67.681,8
Feb 05 2020 20 0,67.044,6
Feb 05 2020 22 0,67.912,2
Feb 05 2020 23 0,69.044,2
Feb 06 2020 01 0,66.341,1
Feb 06 2020 02 0,65.671,1
Feb 06 2020 03 0,65.106,2
Feb 06 2020 04 0,68.88,1
Feb 06 2020 06 0,66.873,2
Feb 06 2020 07 0,66.681,2
Feb 06 2020 08 0,66.686,4
Feb 06 2020 09 0,66.341,3
Feb 06 2020 10 0,64.113,3
Feb 06 2020 11 0,67.098,4
Feb 06 2020 12 0,66.656,2
Feb 06 2020 13 0,69.678,3
Feb 06 2020 14 0,70.208,6
Feb 06 2020 15 0,70.135,1
Feb 06 2020 16 0,67.318,1
Feb 06 2020 17 0,66.709,9
Feb 06 2020 18 0,68.527,3
Feb 06 2020 19 0,66.676,6
Feb 06 2020 20 0,68.079,6
Feb 06 2020 21 0,72.513,4
Feb 06 2020 23 0,67.845,2
Feb 07 2020 00 0,66.169,3
Feb 07 2020 01 0,70.445,1
Feb 07 2020 02 0,66.114,3
Feb 07 2020 04 0,70.678,1
Feb 07 2020 05 0,61.026,2
Feb 07 2020 06 0,65.94,1
Feb 07 2020 07 0,66.114,3
Feb 07 2020 08 0,66.726,6
Feb 07 2020 09 0,67.831,4
Feb 07 2020 10 0,66.775,3
Feb 07 2020 11 0,66.225,5
Feb 07 2020 12 0,67.615,4
Feb 07 2020 13 0,67.328,5
Feb 07 2020 14 0,67.328,7
Feb 07 2020 15 0,67.321,11
Feb 07 2020 16 0,67.871,8
Feb 07 2020 17 0,71.091,4
Feb 07 2020 18 0,67.879,5
Feb 07 2020 19 0,67.345,6
Feb 07 2020 20 0,67.176,6
Feb 07 2020 21 0,67.141,3
Feb 07 2020 22 0,70.948,3
Feb 07 2020 23 0,69.307,2
Feb 08 2020 00 0,65.583,1
Feb 08 2020 02 0,68.93,3
Feb 08 2020 05 0,76.178,1
Feb 08 2020 06 0,68.926,3
Feb 08 2020 07 0,65.834,2
Feb 08 2020 08 0,68.875,3
Feb 08 2020 09 0,66.369,1
Feb 08 2020 10 0,66.369,4
Feb 08 2020 11 0,68.825,2
Feb 08 2020 12 0,66.423,3
Feb 08 2020 13 0,66.178,5
Feb 08 2020 14 0,66.903,7
Feb 08 2020 15 0,66.423,5
Feb 08 2020 16 0,65.775,6
Feb 08 2020 17 0,66.244,4
Feb 08 2020 18 0,66.814,5
Feb 08 2020 19 0,67.276,4
Feb 08 2020 20 0,67.363,2
Feb 08 2020 21 0,66.915,5
Feb 08 2020 22 0,66.163,2
Feb 09 2020 01 0,68.243,4
Feb 09 2020 02 0,63.571,2
Feb 09 2020 04 0,65.17,5
Feb 09 2020 06 0,68.412,2
Feb 09 2020 07 0,69.477,1
Feb 09 2020 08 0,69.659,1
Feb 09 2020 09 0,68.387,4
Feb 09 2020 10 0,64.332,1
Feb 09 2020 11 0,65.497,3
Feb 09 2020 12 0,65.548,2
Feb 09 2020 13 0,67.362,3
Feb 09 2020 14 0,66.727,5
Feb 09 2020 15 0,63.504,2
Feb 09 2020 16 0,65.66,6
Feb 09 2020 17 0,68.583,2
Feb 09 2020 18 0,67.869,3
Feb 09 2020 19 0,65.112,4
Feb 09 2020 20 0,67.094,2
Feb 09 2020 21 0,64.451,4
Feb 09 2020 22 0,70.008,4
Feb 09 2020 23 0,59.939,1
Feb 10 2020 01 0,64.426,1
Feb 10 2020 02 0,64.333,1
Feb 10 2020 03 0,66.414,1
Feb 10 2020 05 0,66.265,2
Feb 10 2020 06 0,65.537,3
Feb 10 2020 07 0,74.788,1
Feb 10 2020 08 0,73.979,2
Feb 10 2020 09 0,63.154,2
Feb 10 2020 10 0,66.22,2
Feb 10 2020 11 0,66.478,2
Feb 10 2020 12 0,62.846,8
Feb 10 2020 13 0,67.431,5
Feb 10 2020 14 0,65.113,2
Feb 10 2020 15 0,65.17,7
Feb 10 2020 16 0,68.031,1
Feb 10 2020 17 0,65.46,3
Feb 10 2020 18 0,65.666,5
Feb 10 2020 19 0,67.168,5
Feb 10 2020 20 0,63.734,5
Feb 10 2020 21 0,63.815,3
Feb 10 2020 22 0,67.462,1
Feb 10 2020 23 0,62.9,2
Feb 11 2020 00 0,63.188,2
Feb 11 2020 01 0,61.468,3
Feb 11 2020 02 0,67.05,2
Feb 11 2020 03 0,56.5,1
Feb 11 2020 05 0,66.36,1
Feb 11 2020 06 0,64.789,4
Feb 11 2020 07 0,62.473,1
Feb 11 2020 08 0,63.214,2
Feb 11 2020 09 0,60.845,3
Feb 11 2020 10 0,64.407,2
Feb 11 2020 11 0,62.636,4
Feb 11 2020 12 0,62.473,5
Feb 11 2020 13 0,63.62,2
Feb 11 2020 14 0,63.107,4
Feb 11 2020 15 0,62.484,8
Feb 11 2020 16 0,63.029,7
Feb 11 2020 17 0,65.191,9
Feb 11 2020 18 0,63.847,7
Feb 11 2020 19 0,65.515,4
Feb 11 2020 20 0,62.695,5
Feb 11 2020 21 0,63.776,5
Feb 11 2020 22 0,61.718,1
Feb 11 2020 23 0,63.587,4
Feb 12 2020 00 0,67.96,1
Feb 12 2020 01 0,58.754,1
Feb 12 2020 02 0,64.09,1
Feb 12 2020 03 0,64.052,1
Feb 12 2020 04 0,76.743,2
Feb 12 2020 05 0,62.07,1
Feb 12 2020 06 0,66.046,3
Feb 12 2020 07 0,64.309,3
Feb 12 2020 08 0,65.837,3
Feb 12 2020 11 0,64.975,2
Feb 12 2020 12 0,62.424,4
Feb 12 2020 13 0,63.401,2
Feb 12 2020 14 0,60.554,1
Feb 12 2020 15 0,64.712,6
Feb 12 2020 16 0,65.884,2
Feb 12 2020 17 0,63.597,5
Feb 12 2020 18 0,64.404,4
Feb 12 2020 19 0,64.555,1
Feb 12 2020 20 0,64.086,2
Feb 12 2020 21 0,65.732,5
Feb 12 2020 22 0,66.109,6
Feb 12 2020 23 0,65.033,5
Feb 13 2020 00 0,67.918,1
Feb 13 2020 03 0,61.879,2
Feb 13 2020 05 0,68.211,2
Feb 13 2020 07 0,57.629,1
Feb 13 2020 08 0,67.811,1
Feb 13 2020 09 0,67.741,3
Feb 13 2020 10 0,63.703,4
Feb 13 2020 11 0,67.817,3
Feb 13 2020 12 0,67.861,2
Feb 13 2020 13 0,67.806,3
Feb 13 2020 14 0,65.722,3
Feb 13 2020 15 0,64.32,5
Feb 13 2020 16 0,66.394,8
Feb 13 2020 17 0,67.817,7
Feb 13 2020 18 0,64.926,7
Feb 13 2020 19 0,67.029,7
Feb 13 2020 20 0,67.058,6
Feb 13 2020 21 0,67.449,2
Feb 13 2020 22 0,65.117,2
Feb 13 2020 23 0,67.331,4
Feb 14 2020 00 0,59.469,2
Feb 14 2020 01 0,65.805,2
Feb 14 2020 02 0,69.263,1
Feb 14 2020 03 0,63.739,1
Feb 14 2020 04 0,65.981,2
Feb 14 2020 05 0,75.933,1
Feb 14 2020 06 0,54.053,1
Feb 14 2020 07 0,65.534,2
Feb 14 2020 08 0,61.403,2
Feb 14 2020 09 0,62.06,2
Feb 14 2020 10 0,64.213,2
Feb 14 2020 11 0,62.287,6
Feb 14 2020 12 0,62.287,5
Feb 14 2020 13 0,62.286,3
Feb 14 2020 14 0,65.048,6
Feb 14 2020 15 0,68.536,7
Feb 14 2020 16 0,69.915,2
Feb 14 2020 17 0,66.456,4
Feb 14 2020 18 0,67.521,5
Feb 14 2020 19 0,65.679,1
Feb 14 2020 20 0,65.737,7
Feb 14 2020 21 0,67.769,6
Feb 14 2020 22 0,62.352,3
Feb 14 2020 23 0,63.737,2
Feb 15 2020 00 0,64.286,2
Feb 15 2020 02 0,64.921,1
Feb 15 2020 04 0,66.934,1
Feb 15 2020 06 0,65.76,1
Feb 15 2020 07 0,63.282,6
Feb 15 2020 08 0,65.308,5
Feb 15 2020 09 0,65.924,3
Feb 15 2020 10 0,67.026,5
Feb 15 2020 11 0,67.261,3
Feb 15 2020 12 0,64.681,3
Feb 15 2020 13 0,65.392,6
Feb 15 2020 14 0,66.286,5
Feb 15 2020 15 0,66.089,6
Feb 15 2020 16 0,67.652,5
Feb 15 2020 17 0,63.502,3
Feb 15 2020 18 0,65.532,4
Feb 15 2020 19 0,67.401,8
Feb 15 2020 20 0,65.882,8
Feb 15 2020 21 0,72.532,4
Feb 15 2020 22 0,64.446,1
Feb 15 2020 23 0,64.394,4
Feb 16 2020 00 0,64.432,4
Feb 16 2020 01 0,68.289,1
Feb 16 2020 02 0,67.845,1
Feb 16 2020 03 0,60.79,1
Feb 16 2020 06 0,64.907,5
Feb 16 2020 07 0,65.81,1
Feb 16 2020 08 0,64.658,6
Feb 16 2020 09 0,64.422,2
Feb 16 2020 10 0,61.052,3
Feb 16 2020 11 0,65.82,3
Feb 16 2020 12 0,65.88,3
Feb 16 2020 13 0,63.84,10
Feb 16 2020 14 0,65.107,4
Feb 16 2020 15 0,66.721,5
Feb 16 2020 16 0,65.286,4
Feb 16 2020 17 0,65.813,9
Feb 16 2020 18 0,63.669,5
Feb 16 2020 19 0,63.003,2
Feb 16 2020 20 0,64.008,6
Feb 16 2020 21 0,64.969,2
Feb 16 2020 22 0,63.75,6
Feb 16 2020 23 0,62.723,1
Feb 17 2020 01 0,57.313,2
Feb 17 2020 02 0,60.105,1
Feb 17 2020 05 0,62.71,3
Feb 17 2020 06 0,62.733,1
Feb 17 2020 08 0,62.732,5
Feb 17 2020 09 0,63.282,5
Feb 17 2020 10 0,62.374,4
Feb 17 2020 11 0,65.001,2
Feb 17 2020 12 0,66.438,5
Feb 17 2020 13 0,63.314,4
Feb 17 2020 14 0,65.76,4
